,Magnet_X,Magnet_Y,Magnet_Z,Accel_X,Accel_Y,Accel_Z,Humidity,Approx_Altitude,Pressure,Temperature,C,B,G,R,Lumosity,Color_Temp_(K),Audio,PIR,label
2020-12-10 12:57:00.030530,44.375,12.75,-43.69,-0.18,-0.16,9.56,23.528000000000002,-14.970999999999998,1015.049,22.22,3.0,0.0,1.0,1.0,1.0,1391.0,0.171,0.0,none
2020-12-10 12:57:00.089527,44.375,13.062000000000001,-43.25,-0.16,-0.16,9.55,23.563000000000002,-15.14,1015.07,22.22,3.0,0.0,1.0,1.0,1.0,1391.0,0.19,0.0,none
2020-12-10 12:57:00.134506,43.25,12.375,-44.88,-0.18,-0.15,9.57,23.563000000000002,-15.14,1015.07,22.22,3.0,0.0,1.0,1.0,1.0,1391.0,0.151,0.0,none
2020-12-10 12:57:00.182504,44.0,12.375,-43.69,-0.15,-0.14,9.54,23.493000000000002,-14.934000000000001,1015.045,22.22,3.0,0.0,1.0,1.0,1.0,1391.0,0.22899999999999998,0.0,none
2020-12-10 12:57:00.231502,43.562,13.062000000000001,-44.06,-0.16,-0.16,9.58,23.493000000000002,-14.934000000000001,1015.045,22.22,3.0,0.0,1.0,1.0,1.0,1391.0,0.17600000000000002,0.0,none
2020-12-10 12:57:00.280505,43.562,12.375,-43.69,-0.16,-0.17,9.58,23.54,-14.887,1015.039,22.22,3.0,0.0,1.0,1.0,1.0,1391.0,0.19,0.0,none
2020-12-10 12:57:00.329504,43.562,13.5,-44.5,-0.16,-0.17,9.56,23.54,-14.887,1015.039,22.22,3.0,0.0,1.0,1.0,1.0,1391.0,0.195,0.0,none
2020-12-10 12:57:00.375502,43.562,13.062000000000001,-44.06,-0.17,-0.17,9.59,23.493000000000002,-14.960999999999999,1015.048,22.22,3.0,0.0,1.0,1.0,1.0,1391.0,0.18100000000000002,0.0,none
2020-12-10 12:57:00.424504,43.562,12.75,-44.88,-0.16,-0.14,9.56,23.493000000000002,-14.960999999999999,1015.048,22.22,3.0,0.0,1.0,1.0,1.0,1391.0,0.21,0.0,none
2020-12-10 12:57:00.473503,44.0,12.75,-44.06,-0.17,-0.16,9.59,23.54,-15.177,1015.075,22.23,3.0,0.0,1.0,1.0,1.0,1391.0,0.239,0.0,none
2020-12-10 12:57:00.519503,44.375,12.75,-42.88,-0.18,-0.16,9.57,23.54,-15.177,1015.075,22.23,3.0,0.0,1.0,1.0,1.0,1391.0,0.225,0.0,none
2020-12-10 12:57:00.566504,44.375,12.75,-42.88,-0.19,-0.17,9.57,23.587,-14.934000000000001,1015.045,22.22,3.0,0.0,1.0,1.0,1.0,1391.0,0.26899999999999996,0.0,none
2020-12-10 12:57:00.612503,43.25,12.75,-44.06,-0.17,-0.16,9.56,23.587,-14.934000000000001,1015.045,22.22,3.0,0.0,1.0,1.0,1.0,1391.0,0.161,0.0,none
2020-12-10 12:57:00.658503,43.562,13.062000000000001,-43.75,-0.16,-0.17,9.53,23.528000000000002,-14.865,1015.0369999999999,22.22,3.0,0.0,1.0,1.0,1.0,1391.0,0.146,0.0,none
2020-12-10 12:57:00.706503,43.562,12.75,-43.38,-0.18,-0.17,9.55,23.528000000000002,-14.865,1015.0369999999999,22.22,3.0,0.0,1.0,1.0,1.0,1391.0,0.19,0.0,none
2020-12-10 12:57:00.756503,43.25,13.062000000000001,-44.06,-0.17,-0.18,9.59,23.528000000000002,-14.818,1015.0310000000001,22.22,3.0,0.0,1.0,1.0,1.0,1391.0,0.18100000000000002,0.0,none
