,Magnet_X,Magnet_Y,Magnet_Z,Accel_X,Accel_Y,Accel_Z,Humidity,Approx_Altitude,Pressure,Temperature,C,B,G,R,Lumosity,Color_Temp_(K),Audio,PIR,label
2020-12-21 20:33:00.027182,21.561999999999998,-1.062,-17.56,-0.21,0.0,9.54,26.201,83.961,1003.206,21.22,5.0,1.0,1.0,2.0,0.0,3296.0,0.23399999999999999,0.0,none
2020-12-21 20:33:00.074182,22.375,-0.75,-18.25,-0.24,0.01,9.56,26.201,83.961,1003.206,21.22,5.0,1.0,1.0,2.0,0.0,3296.0,0.366,0.0,none
2020-12-21 20:33:00.122184,22.375,-0.75,-18.25,-0.23,0.02,9.55,26.213,84.016,1003.2,21.22,5.0,1.0,1.0,2.0,0.0,3296.0,0.22899999999999998,0.0,none
2020-12-21 20:33:00.169182,22.0,-1.062,-18.25,-0.22,0.02,9.56,26.213,84.016,1003.2,21.22,5.0,1.0,1.0,2.0,0.0,3296.0,0.259,0.0,none
2020-12-21 20:33:00.215183,21.561999999999998,-0.375,-18.25,-0.23,0.02,9.57,26.189,83.742,1003.232,21.22,5.0,1.0,1.0,2.0,0.0,3296.0,0.386,0.0,none
2020-12-21 20:33:00.264184,22.75,-0.375,-17.87,-0.23,0.01,9.55,26.189,83.742,1003.232,21.22,5.0,1.0,1.0,2.0,0.0,3296.0,0.303,0.0,none
2020-12-21 20:33:00.312184,22.375,-1.5,-18.25,-0.22,0.02,9.55,26.235,84.00299999999999,1003.201,21.22,5.0,1.0,1.0,2.0,0.0,3296.0,0.278,0.0,none
2020-12-21 20:33:00.362184,21.561999999999998,-0.75,-18.25,-0.25,0.01,9.6,26.235,84.00299999999999,1003.201,21.22,5.0,1.0,2.0,2.0,1.0,3296.0,0.303,0.0,none
2020-12-21 20:33:00.410182,22.0,-1.062,-18.75,-0.24,0.03,9.55,26.235,83.98200000000001,1003.204,21.22,5.0,1.0,1.0,2.0,0.0,3296.0,0.342,0.0,none
2020-12-21 20:33:00.469211,22.375,-0.75,-19.06,-0.24,0.02,9.56,26.235,83.98200000000001,1003.204,21.22,5.0,1.0,1.0,2.0,0.0,3296.0,0.386,0.0,none
2020-12-21 20:33:00.526212,22.0,-1.5,-17.87,-0.26,0.01,9.54,26.213,84.045,1003.196,21.22,5.0,1.0,1.0,2.0,0.0,3296.0,0.322,0.0,none
2020-12-21 20:33:00.583209,21.561999999999998,-1.5,-17.87,-0.24,0.02,9.57,26.213,84.045,1003.196,21.22,5.0,1.0,1.0,2.0,0.0,3296.0,0.273,0.0,none
2020-12-21 20:33:00.643214,22.0,-1.062,-18.75,-0.23,0.03,9.56,26.271,84.01100000000001,1003.2,21.22,5.0,1.0,1.0,2.0,0.0,3296.0,0.249,0.0,none
2020-12-21 20:33:00.702211,22.375,-0.75,-17.87,-0.25,0.01,9.56,26.225,83.86,1003.2180000000001,21.22,5.0,1.0,1.0,2.0,0.0,3296.0,0.337,0.0,none
2020-12-21 20:33:00.759211,22.375,-0.375,-18.25,-0.22,0.02,9.56,26.225,83.86,1003.2180000000001,21.22,5.0,1.0,2.0,2.0,1.0,3296.0,0.327,0.0,none
2020-12-21 20:33:00.817212,21.561999999999998,-0.375,-18.75,-0.22,0.02,9.56,26.26,84.09299999999999,1003.19,21.22,5.0,1.0,1.0,2.0,0.0,3296.0,0.278,0.0,none
2020-12-21 20:33:00.876210,21.561999999999998,-0.75,-18.75,-0.24,0.03,9.54,26.26,84.09299999999999,1003.19,21.22,5.0,1.0,1.0,2.0,0.0,3296.0,0.298,0.0,none
2020-12-21 20:33:00.934211,22.375,-1.062,-19.06,-0.24,0.02,9.57,26.294,84.01100000000001,1003.2,21.22,5.0,1.0,2.0,2.0,1.0,3296.0,0.327,0.0,none
2020-12-21 20:33:00.983183,22.0,-0.75,-18.25,-0.22,0.01,9.54,26.248,83.934,1003.209,21.22,5.0,1.0,1.0,2.0,0.0,3296.0,0.337,0.0,none
