,Magnet_X,Magnet_Y,Magnet_Z,Accel_X,Accel_Y,Accel_Z,Humidity,Approx_Altitude,Pressure,Temperature,C,B,G,R,Lumosity,Color_Temp_(K),Audio,PIR,label
2020-12-22 14:31:30.046777,-27.75,-24.875,6.5,-0.17,-0.04,9.54,24.249000000000002,30.798000000000002,1009.557,22.81,15.0,3.0,5.0,7.0,3.0,3023.0,0.317,0.0,drillOn
2020-12-22 14:31:30.095778,-28.186999999999998,-24.25,6.56,-0.14,-0.06,9.56,24.249000000000002,30.798000000000002,1009.557,22.81,16.0,3.0,5.0,7.0,3.0,3023.0,0.249,0.0,drillOn
2020-12-22 14:31:30.152805,-26.75,-26.061999999999998,5.75,-0.14,-0.07,9.53,24.261,30.838,1009.552,22.81,16.0,3.0,5.0,7.0,3.0,3023.0,0.22,0.0,drillOn
2020-12-22 14:31:30.210805,-27.061999999999998,-25.25,6.88,-0.15,-0.04,9.56,24.261,30.838,1009.552,22.81,15.0,3.0,5.0,7.0,3.0,3023.0,0.195,0.0,drillOn
2020-12-22 14:31:30.269806,-26.75,-24.875,6.88,-0.13,-0.06,9.55,24.308000000000003,30.864,1009.548,22.81,16.0,3.0,5.0,7.0,3.0,3023.0,0.21,0.0,drillOn
2020-12-22 14:31:30.327805,-27.75,-25.686999999999998,7.25,-0.16,-0.04,9.54,24.308000000000003,30.714000000000002,1009.566,22.81,15.0,3.0,5.0,7.0,3.0,3023.0,0.17600000000000002,0.0,drillOn
2020-12-22 14:31:30.375780,-27.375,-25.25,7.25,-0.16,-0.04,9.58,24.308000000000003,30.714000000000002,1009.566,22.81,16.0,3.0,5.0,7.0,3.0,3023.0,0.18600000000000003,0.0,drillOn
2020-12-22 14:31:30.422778,-27.375,-25.25,7.25,-0.14,-0.03,9.56,24.284000000000002,30.769000000000002,1009.566,22.81,15.0,3.0,5.0,7.0,3.0,3023.0,0.23399999999999999,0.0,drillOn
2020-12-22 14:31:30.470778,-28.186999999999998,-26.375,5.75,-0.15,-0.06,9.56,24.284000000000002,30.769000000000002,1009.56,22.81,15.0,3.0,5.0,7.0,3.0,3023.0,0.225,0.0,drillOn
2020-12-22 14:31:30.517778,-27.75,-26.061999999999998,7.25,-0.13,-0.04,9.54,24.249000000000002,30.769000000000002,1009.56,22.81,16.0,3.0,5.0,7.0,3.0,3023.0,0.278,0.0,drillOn
2020-12-22 14:31:30.563779,-28.186999999999998,-24.875,6.88,-0.16,-0.06,9.55,24.249000000000002,30.748,1009.562,22.81,16.0,3.0,5.0,7.0,3.0,3023.0,0.278,0.0,drillOn
2020-12-22 14:31:30.612781,-27.75,-24.875,6.06,-0.14,-0.06,9.53,24.249000000000002,30.748,1009.562,22.81,15.0,3.0,5.0,7.0,3.0,3023.0,0.22899999999999998,0.0,drillOn
2020-12-22 14:31:30.660778,-27.375,-24.875,6.06,-0.15,-0.03,9.54,24.237,30.73,1009.565,22.81,16.0,3.0,5.0,7.0,3.0,3023.0,0.293,0.0,drillOn
2020-12-22 14:31:30.710779,-28.186999999999998,-25.686999999999998,6.56,-0.13,-0.05,9.55,24.237,30.73,1009.565,22.81,15.0,3.0,5.0,7.0,3.0,3023.0,0.2,0.0,drillOn
2020-12-22 14:31:30.759779,-27.061999999999998,-24.875,5.75,-0.14,-0.05,9.55,24.331,30.804000000000002,1009.556,22.81,16.0,3.0,5.0,7.0,3.0,3023.0,0.244,0.0,drillOn
2020-12-22 14:31:30.808780,-27.061999999999998,-24.561999999999998,6.5,-0.13,-0.06,9.56,24.331,30.804000000000002,1009.556,22.81,15.0,3.0,5.0,7.0,3.0,3023.0,0.28300000000000003,0.0,drillOn
2020-12-22 14:31:30.854778,-27.75,-24.875,5.38,-0.14,-0.05,9.53,24.215,30.816999999999997,1009.554,22.81,15.0,3.0,5.0,7.0,3.0,3023.0,0.254,0.0,drillOn
2020-12-22 14:31:30.903778,-27.375,-25.25,5.0,-0.13,-0.05,9.56,24.215,30.816999999999997,1009.554,22.81,15.0,3.0,5.0,7.0,3.0,3023.0,0.171,0.0,drillOn
2020-12-22 14:31:30.952779,-28.186999999999998,-26.061999999999998,5.75,-0.15,-0.07,9.57,24.238000000000003,30.529,1009.5889999999999,22.81,16.0,3.0,5.0,7.0,3.0,3023.0,0.62,0.0,drillOn
2020-12-22 14:31:31.002781,-27.375,-25.25,6.56,-0.14,-0.09,9.56,24.296999999999997,30.529,1009.5889999999999,22.81,15.0,3.0,5.0,7.0,3.0,3023.0,0.684,0.0,drillOn
2020-12-22 14:31:31.054806,-28.186999999999998,-25.25,5.38,-0.14,-0.07,9.54,24.296999999999997,30.872,1009.547,22.81,16.0,3.0,5.0,7.0,3.0,3023.0,1.025,0.0,drillOn
2020-12-22 14:31:31.113804,-27.375,-24.561999999999998,7.25,-0.15,-0.04,9.53,24.273000000000003,30.846,1009.551,22.81,15.0,3.0,5.0,7.0,3.0,3023.0,0.9520000000000001,0.0,drillOn
2020-12-22 14:31:31.173807,-26.75,-26.061999999999998,5.38,-0.14,-0.08,9.57,24.273000000000003,30.846,1009.551,22.81,15.0,3.0,5.0,7.0,3.0,3023.0,0.337,0.0,drillOn
2020-12-22 14:31:31.230805,-27.061999999999998,-25.686999999999998,7.25,-0.17,-0.04,9.55,24.261,30.825,1009.553,22.81,15.0,3.0,5.0,7.0,3.0,3023.0,0.581,0.0,drillOn
