,Magnet_X,Magnet_Y,Magnet_Z,Accel_X,Accel_Y,Accel_Z,Humidity,Approx_Altitude,Pressure,Temperature,C,B,G,R,Lumosity,Color_Temp_(K),Audio,PIR,label
2020-12-21 21:31:00.004009,37.75,-1.5,-75.5,-0.34,0.68,9.45,26.35,79.892,1003.691,21.95,6.0,1.0,2.0,3.0,1.0,2661.0,0.298,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:00.059005,37.75,-1.062,-75.5,-0.35,0.68,9.44,26.338,79.884,1003.692,21.95,6.0,1.0,2.0,3.0,1.0,2661.0,0.303,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:00.116006,37.75,0.0,-75.87,-0.35,0.69,9.43,26.361,79.831,1003.698,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.28300000000000003,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:00.170007,37.062,-1.062,-74.75,-0.38,0.7,9.45,26.361,79.831,1003.698,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.28300000000000003,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:00.227005,37.75,-1.062,-76.25,-0.35,0.7,9.46,26.314,79.836,1003.698,21.95,6.0,1.0,2.0,3.0,1.0,2661.0,0.337,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:00.282006,37.375,-1.062,-75.06,-0.36,0.7,9.44,26.314,79.836,1003.698,21.95,6.0,1.0,2.0,3.0,1.0,2661.0,0.273,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:00.338004,37.75,-0.75,-75.06,-0.34,0.7,9.47,26.362,79.815,1003.7,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.22,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:00.395004,37.75,-1.5,-76.25,-0.35,0.69,9.46,26.362,79.815,1003.7,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.215,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:00.450003,37.375,-1.062,-75.06,-0.35,0.68,9.48,26.432,79.91,1003.689,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.23399999999999999,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:00.507784,37.375,-1.5,-73.87,-0.36,0.69,9.41,26.361,79.918,1003.688,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.337,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:00.568885,37.375,-1.5,-74.75,-0.35,0.7,9.48,26.361,79.918,1003.688,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.249,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:00.625872,37.75,-0.375,-75.5,-0.35,0.69,9.42,26.385,79.926,1003.687,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.278,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:00.670845,37.375,-1.875,-75.06,-0.36,0.69,9.46,26.385,79.926,1003.687,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.273,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:00.717844,38.187,-1.062,-74.75,-0.34,0.68,9.46,26.339000000000002,79.773,1003.705,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.278,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:00.761845,37.75,-1.875,-75.56,-0.34,0.69,9.44,26.339000000000002,79.773,1003.705,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.273,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:00.808842,37.75,-1.5,-75.06,-0.34,0.69,9.44,26.454,79.931,1003.686,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.23399999999999999,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:00.858843,37.75,-0.375,-75.5,-0.34,0.71,9.45,26.454,79.931,1003.686,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.26899999999999996,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:00.908843,36.687,-0.75,-75.06,-0.34,0.7,9.44,26.443,79.953,1003.684,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.259,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:00.956843,37.75,-1.062,-75.5,-0.35,0.68,9.44,26.443,79.953,1003.684,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.35600000000000004,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.001841,38.187,-0.375,-73.5,-0.35,0.7,9.49,26.351,79.89699999999999,1003.69,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.26899999999999996,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.048842,37.375,-1.5,-75.5,-0.35,0.7,9.44,26.351,79.89699999999999,1003.69,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.21,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.097843,37.375,-0.75,-74.69,-0.36,0.7,9.43,26.338,79.945,1003.685,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.312,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.141842,38.187,-1.5,-74.75,-0.36,0.69,9.48,26.338,79.945,1003.685,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.366,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.187843,38.187,-1.062,-75.5,-0.34,0.68,9.45,26.374000000000002,79.786,1003.704,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.337,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.231843,38.187,-1.062,-75.5,-0.33,0.67,9.46,26.374000000000002,79.786,1003.704,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.366,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.276843,37.062,-0.75,-75.06,-0.35,0.69,9.47,26.351,79.73100000000001,1003.71,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.303,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.322843,38.187,-1.062,-75.5,-0.37,0.68,9.44,26.351,79.73100000000001,1003.71,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.34700000000000003,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.379872,37.75,-0.75,-75.5,-0.37,0.69,9.47,26.351,79.89699999999999,1003.69,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.308,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.433870,37.75,0.0,-75.5,-0.34,0.7,9.45,26.351,79.89699999999999,1003.69,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.332,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.489873,37.062,-1.5,-73.87,-0.35,0.71,9.46,26.291999999999998,79.884,1003.692,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.312,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.546871,38.187,-0.75,-75.06,-0.34,0.68,9.45,26.291999999999998,79.884,1003.692,21.96,6.0,1.0,2.0,3.0,1.0,2661.0,0.293,0.0,fridgedoorOpenClosein5sec
