,Magnet_X,Magnet_Y,Magnet_Z,Accel_X,Accel_Y,Accel_Z,Humidity,Approx_Altitude,Pressure,Temperature,C,B,G,R,Lumosity,Color_Temp_(K),Audio,PIR,label
2020-12-21 21:31:01.415651,21.561999999999998,-1.062,-18.25,-0.24,0.02,9.55,26.8,81.374,1003.5139999999999,21.12,4.0,1.0,1.0,2.0,0.0,3296.0,0.312,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.463624,21.561999999999998,-1.062,-18.25,-0.22,0.02,9.56,26.916999999999998,81.311,1003.5219999999999,21.12,4.0,1.0,1.0,2.0,0.0,3296.0,0.337,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.511624,22.75,-0.75,-17.56,-0.22,0.0,9.55,26.916999999999998,81.311,1003.5219999999999,21.12,4.0,1.0,1.0,2.0,0.0,3296.0,0.22899999999999998,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.558625,21.561999999999998,-0.75,-18.69,-0.22,0.02,9.59,26.928,81.279,1003.53,21.12,4.0,1.0,1.0,2.0,0.0,3296.0,0.35200000000000004,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.606623,22.375,0.25,-18.69,-0.24,0.03,9.53,26.928,81.279,1003.5260000000001,21.12,4.0,1.0,1.0,2.0,0.0,3296.0,0.41,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.655623,22.375,-0.75,-18.25,-0.23,0.02,9.54,26.823,81.414,1003.518,21.12,4.0,1.0,1.0,2.0,0.0,3296.0,0.361,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.704624,22.0,-1.062,-17.56,-0.24,0.03,9.55,26.823,81.414,1003.51,21.11,4.0,1.0,1.0,2.0,0.0,3296.0,0.195,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.754624,22.375,-0.75,-17.87,-0.22,0.0,9.53,26.858,81.366,1003.515,21.12,4.0,1.0,1.0,2.0,0.0,3296.0,0.327,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.802624,21.561999999999998,-0.375,-17.56,-0.23,0.01,9.57,26.858,81.366,1003.515,21.12,4.0,1.0,1.0,2.0,0.0,3296.0,0.41,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.847624,22.375,0.0,-19.37,-0.23,0.02,9.52,26.905,81.366,1003.515,21.12,4.0,1.0,1.0,2.0,0.0,3296.0,0.4,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.896623,22.0,-0.375,-18.69,-0.23,0.01,9.54,26.905,81.485,1003.5010000000001,21.12,4.0,1.0,1.0,2.0,0.0,3296.0,0.366,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.945624,22.0,-0.75,-18.69,-0.23,0.01,9.51,26.881999999999998,81.40100000000001,1003.5010000000001,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.449,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:01.995622,21.561999999999998,0.0,-18.25,-0.23,0.03,9.54,26.881999999999998,81.366,1003.515,21.12,4.0,1.0,1.0,2.0,0.0,3296.0,0.298,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:02.043623,21.561999999999998,-0.75,-18.69,-0.24,0.02,9.56,26.881999999999998,81.461,1003.515,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.249,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:02.089624,22.375,-0.375,-18.69,-0.21,0.01,9.56,26.881999999999998,81.533,1003.4960000000001,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.23399999999999999,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:02.141655,22.0,0.0,-18.25,-0.23,0.03,9.55,26.824,81.488,1003.492,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.366,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:02.199651,21.561999999999998,-1.062,-18.69,-0.21,0.02,9.55,26.824,81.488,1003.5010000000001,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.381,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:02.257652,22.75,-1.062,-18.25,-0.23,0.03,9.54,26.87,81.345,1003.518,21.12,4.0,1.0,1.0,2.0,0.0,3296.0,0.28800000000000003,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:02.315654,21.561999999999998,0.0,-17.87,-0.22,0.02,9.56,26.87,81.345,1003.518,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.26899999999999996,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:02.372652,22.375,-1.5,-17.56,-0.22,0.03,9.57,26.858,81.311,1003.5219999999999,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.278,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:02.431651,22.0,-1.062,-17.19,-0.23,0.02,9.53,26.929000000000002,81.311,1003.5219999999999,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.23399999999999999,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:02.489651,21.561999999999998,-1.062,-17.87,-0.24,0.02,9.54,26.929000000000002,81.488,1003.5010000000001,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.249,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:02.549652,21.561999999999998,-1.062,-18.25,-0.25,0.03,9.56,26.881999999999998,81.50399999999999,1003.4989999999999,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.21,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:02.599626,22.375,-0.75,-18.69,-0.23,0.02,9.54,26.881999999999998,81.50399999999999,1003.4989999999999,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.28800000000000003,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:02.646625,22.0,-0.75,-19.37,-0.22,0.01,9.55,26.916999999999998,81.53,1003.4960000000001,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.303,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:02.691624,22.0,-0.75,-18.69,-0.23,0.01,9.55,26.916999999999998,81.53,1003.4960000000001,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.327,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:02.740625,22.0,0.0,-18.69,-0.22,0.02,9.58,26.916999999999998,81.578,1003.49,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.249,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:02.789625,22.75,-0.75,-18.25,-0.24,0.0,9.56,26.916999999999998,81.578,1003.49,21.12,5.0,1.0,1.0,2.0,0.0,3296.0,0.405,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:02.836622,22.0,-0.75,-18.69,-0.23,0.02,9.58,26.811999999999998,81.517,1003.497,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.264,0.0,fridgedoorOpenClosein5sec
2020-12-21 21:31:02.883623,22.375,-0.75,-18.25,-0.25,0.0,9.56,26.811999999999998,81.517,1003.497,21.12,5.0,1.0,2.0,2.0,1.0,3296.0,0.278,0.0,fridgedoorOpenClosein5sec
