,Magnet_X,Magnet_Y,Magnet_Z,Accel_X,Accel_Y,Accel_Z,Humidity,Approx_Altitude,Pressure,Temperature,C,B,G,R,Lumosity,Color_Temp_(K),Audio,PIR,label
2020-12-21 21:14:55.002059,24.375,12.25,-75.37,-0.24,-0.44,9.44,26.511,81.046,1003.553,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.308,0.0,coffemachineON
2020-12-21 21:14:55.058059,24.375,12.687000000000001,-74.19,-0.27,-0.45,9.47,26.546,80.946,1003.565,20.76,10.0,2.0,3.0,5.0,1.0,2915.0,0.43,0.0,coffemachineON
2020-12-21 21:14:55.117059,24.375,12.25,-75.37,-0.24,-0.44,9.48,26.546,80.946,1003.565,20.76,10.0,2.0,3.0,5.0,1.0,2915.0,0.26899999999999996,0.0,coffemachineON
2020-12-21 21:14:55.171054,24.75,13.062000000000001,-75.37,-0.25,-0.45,9.47,26.534000000000002,81.107,1003.546,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.23399999999999999,0.0,coffemachineON
2020-12-21 21:14:55.228055,24.375,12.0,-73.06,-0.25,-0.46,9.47,26.534000000000002,81.107,1003.546,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.22899999999999998,0.0,coffemachineON
2020-12-21 21:14:55.287057,23.686999999999998,12.0,-73.37,-0.25,-0.45,9.47,26.534000000000002,81.065,1003.551,20.76,10.0,2.0,3.0,5.0,1.0,2915.0,0.21,0.0,coffemachineON
2020-12-21 21:14:55.343055,24.75,12.25,-74.56,-0.28,-0.45,9.44,26.534000000000002,81.065,1003.551,20.76,10.0,2.0,3.0,5.0,1.0,2915.0,0.278,0.0,coffemachineON
2020-12-21 21:14:55.399056,24.061999999999998,12.25,-74.19,-0.25,-0.44,9.46,26.534000000000002,80.893,1003.572,20.76,10.0,2.0,3.0,5.0,1.0,2915.0,0.254,0.0,coffemachineON
2020-12-21 21:14:55.458055,23.686999999999998,12.25,-76.06,-0.26,-0.45,9.46,26.546,81.002,1003.559,20.76,10.0,2.0,3.0,5.0,1.0,2915.0,0.317,0.0,coffemachineON
2020-12-21 21:14:55.514057,25.5,13.062000000000001,-75.0,-0.26,-0.43,9.49,26.546,81.002,1003.559,20.76,10.0,2.0,3.0,5.0,1.0,2915.0,0.298,0.0,coffemachineON
2020-12-21 21:14:55.570055,24.061999999999998,13.062000000000001,-73.37,-0.23,-0.43,9.46,26.569000000000003,81.16,1003.54,20.76,10.0,2.0,3.0,5.0,1.0,2915.0,0.34700000000000003,0.0,coffemachineON
2020-12-21 21:14:55.626054,24.75,12.0,-74.19,-0.26,-0.45,9.47,26.569000000000003,81.16,1003.54,20.76,10.0,2.0,3.0,5.0,1.0,2915.0,0.327,0.0,coffemachineON
2020-12-21 21:14:55.682056,24.75,13.062000000000001,-73.75,-0.24,-0.44,9.48,26.534000000000002,81.113,1003.545,20.76,10.0,2.0,3.0,5.0,1.0,2915.0,0.308,0.0,coffemachineON
2020-12-21 21:14:55.740055,23.686999999999998,13.375,-74.19,-0.26,-0.46,9.46,26.534000000000002,81.028,1003.555,20.76,10.0,2.0,3.0,5.0,1.0,2915.0,0.366,0.0,coffemachineON
2020-12-21 21:14:55.798056,23.686999999999998,12.687000000000001,-75.0,-0.27,-0.45,9.47,26.534000000000002,81.028,1003.555,20.76,10.0,2.0,3.0,5.0,1.0,2915.0,0.293,0.0,coffemachineON
2020-12-21 21:14:55.855055,25.061999999999998,13.062000000000001,-75.37,-0.25,-0.45,9.48,26.558000000000003,81.00399999999999,1003.559,20.76,10.0,2.0,3.0,5.0,1.0,2915.0,0.28800000000000003,0.0,coffemachineON
2020-12-21 21:14:55.912057,24.061999999999998,12.25,-75.0,-0.26,-0.45,9.45,26.558000000000003,81.00399999999999,1003.559,20.76,10.0,2.0,3.0,5.0,1.0,2915.0,0.244,0.0,coffemachineON
2020-12-21 21:14:55.969054,24.061999999999998,12.687000000000001,-74.56,-0.26,-0.44,9.48,26.558000000000003,81.155,1003.54,20.76,10.0,2.0,3.0,5.0,1.0,2915.0,0.28800000000000003,0.0,coffemachineON
2020-12-21 21:14:56.024059,24.375,12.687000000000001,-74.19,-0.25,-0.45,9.47,26.604,81.28699999999999,1003.54,20.76,10.0,2.0,3.0,5.0,1.0,2915.0,0.28300000000000003,0.0,coffemachineON
2020-12-21 21:14:56.081059,23.686999999999998,12.25,-74.19,-0.24,-0.45,9.48,26.604,81.28699999999999,1003.525,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.337,0.0,coffemachineON
2020-12-21 21:14:56.138056,24.375,12.687000000000001,-75.75,-0.26,-0.45,9.47,26.557,81.089,1003.548,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.23399999999999999,0.0,coffemachineON
2020-12-21 21:14:56.193054,24.75,12.25,-74.19,-0.25,-0.43,9.45,26.557,81.089,1003.548,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.264,0.0,coffemachineON
2020-12-21 21:14:56.251056,24.061999999999998,12.0,-74.19,-0.26,-0.46,9.44,26.615,80.965,1003.563,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.244,0.0,coffemachineON
2020-12-21 21:14:56.309055,24.061999999999998,12.25,-74.56,-0.24,-0.45,9.46,26.615,80.965,1003.563,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.2,0.0,coffemachineON
2020-12-21 21:14:56.363054,24.061999999999998,12.0,-74.19,-0.23,-0.43,9.46,26.569000000000003,81.07300000000001,1003.55,20.76,10.0,2.0,3.0,5.0,1.0,2915.0,0.342,0.0,coffemachineON
2020-12-21 21:14:56.421060,24.375,12.687000000000001,-73.75,-0.25,-0.45,9.49,26.545,80.991,1003.56,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.22899999999999998,0.0,coffemachineON
2020-12-21 21:14:56.477055,24.375,12.687000000000001,-74.19,-0.23,-0.42,9.46,26.545,80.991,1003.56,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.259,0.0,coffemachineON
2020-12-21 21:14:56.533053,24.375,11.562000000000001,-75.0,-0.25,-0.45,9.47,26.58,81.07600000000001,1003.55,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.259,0.0,coffemachineON
2020-12-21 21:14:56.591059,24.375,12.25,-75.0,-0.24,-0.45,9.45,26.58,81.07600000000001,1003.55,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.254,0.0,coffemachineON
2020-12-21 21:14:56.648058,24.061999999999998,12.0,-74.25,-0.25,-0.44,9.46,26.534000000000002,81.039,1003.554,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.322,0.0,coffemachineON
2020-12-21 21:14:56.703065,23.25,12.25,-74.87,-0.25,-0.45,9.46,26.545,81.118,1003.554,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.22,0.0,coffemachineON
2020-12-21 21:14:56.758054,24.75,12.25,-74.56,-0.26,-0.45,9.48,26.545,81.118,1003.545,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.303,0.0,coffemachineON
2020-12-21 21:14:56.813057,24.375,12.25,-73.75,-0.25,-0.44,9.47,26.557,81.002,1003.559,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.259,0.0,coffemachineON
2020-12-21 21:14:56.871056,24.375,13.375,-74.56,-0.25,-0.45,9.49,26.557,81.002,1003.559,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.244,0.0,coffemachineON
2020-12-21 21:14:56.925053,23.686999999999998,12.25,-75.0,-0.24,-0.45,9.46,26.58,81.089,1003.548,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.249,0.0,coffemachineON
2020-12-21 21:14:56.981059,24.061999999999998,11.562000000000001,-74.19,-0.25,-0.43,9.49,26.58,81.089,1003.548,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.35200000000000004,0.0,coffemachineON
2020-12-21 21:14:57.036055,24.75,12.0,-75.75,-0.25,-0.44,9.48,26.58,80.922,1003.568,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.225,0.0,coffemachineON
2020-12-21 21:14:57.093056,24.75,12.25,-74.19,-0.26,-0.44,9.47,26.558000000000003,80.957,1003.564,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.273,0.0,coffemachineON
2020-12-21 21:14:57.149056,24.75,12.25,-75.0,-0.23,-0.45,9.46,26.558000000000003,80.957,1003.564,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.21,0.0,coffemachineON
2020-12-21 21:14:57.205056,23.686999999999998,12.0,-74.19,-0.26,-0.44,9.47,26.521,81.007,1003.558,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.21,0.0,coffemachineON
2020-12-21 21:14:57.263060,24.061999999999998,12.25,-74.19,-0.28,-0.45,9.44,26.521,81.007,1003.558,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.254,0.0,coffemachineON
2020-12-21 21:14:57.320054,24.061999999999998,12.0,-75.0,-0.26,-0.45,9.48,26.625999999999998,81.036,1003.555,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.264,0.0,coffemachineON
2020-12-21 21:14:57.375056,24.061999999999998,12.0,-75.0,-0.24,-0.44,9.47,26.625999999999998,81.036,1003.555,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.28800000000000003,0.0,coffemachineON
2020-12-21 21:14:57.430056,24.061999999999998,12.687000000000001,-74.56,-0.26,-0.45,9.47,26.604,81.2,1003.535,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.249,0.0,coffemachineON
2020-12-21 21:14:57.486057,24.375,12.25,-74.56,-0.28,-0.46,9.48,26.558000000000003,80.97,1003.562,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.23399999999999999,0.0,coffemachineON
2020-12-21 21:14:57.544055,24.061999999999998,13.062000000000001,-74.56,-0.24,-0.44,9.46,26.558000000000003,80.97,1003.562,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.22,0.0,coffemachineON
2020-12-21 21:14:57.599053,25.061999999999998,12.25,-74.56,-0.25,-0.43,9.48,26.568,80.965,1003.563,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.249,0.0,coffemachineON
2020-12-21 21:14:57.656055,24.75,13.062000000000001,-75.37,-0.27,-0.43,9.45,26.568,80.965,1003.563,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.317,0.0,coffemachineON
2020-12-21 21:14:57.715058,24.375,12.375,-74.25,-0.25,-0.44,9.48,26.557,81.14699999999999,1003.5419999999999,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.312,0.0,coffemachineON
2020-12-21 21:14:57.772053,24.75,13.062000000000001,-74.19,-0.25,-0.44,9.47,26.58,81.171,1003.539,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.249,0.0,coffemachineON
2020-12-21 21:14:57.827058,24.375,13.062000000000001,-75.0,-0.27,-0.45,9.46,26.58,81.171,1003.539,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.273,0.0,coffemachineON
2020-12-21 21:14:57.882057,23.686999999999998,12.25,-75.0,-0.24,-0.45,9.5,26.614,81.173,1003.538,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.22899999999999998,0.0,coffemachineON
2020-12-21 21:14:57.937055,24.375,11.25,-74.25,-0.27,-0.44,9.48,26.614,81.173,1003.538,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.35200000000000004,0.0,coffemachineON
2020-12-21 21:14:57.992056,24.061999999999998,13.062000000000001,-73.75,-0.27,-0.44,9.47,26.639,81.028,1003.556,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.312,0.0,coffemachineON
2020-12-21 21:14:58.048056,24.75,12.687000000000001,-76.06,-0.23,-0.46,9.48,26.639,81.028,1003.556,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.386,0.0,coffemachineON
2020-12-21 21:14:58.106053,24.375,12.0,-75.75,-0.26,-0.43,9.45,26.614,81.229,1003.5319999999999,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.312,0.0,coffemachineON
2020-12-21 21:14:58.160054,24.375,12.0,-73.75,-0.27,-0.44,9.46,26.545,81.21300000000001,1003.533,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.342,0.0,coffemachineON
2020-12-21 21:14:58.217057,24.375,12.0,-74.56,-0.26,-0.45,9.47,26.545,81.21300000000001,1003.533,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.21,0.0,coffemachineON
2020-12-21 21:14:58.276055,24.061999999999998,12.25,-74.56,-0.24,-0.45,9.47,26.522,81.015,1003.557,20.75,10.0,2.0,3.0,5.0,1.0,2915.0,0.244,0.0,coffemachineON
